Content,NH,OSA,Q_type,Qid01,Qid02,Qid03,Test_id,Text_test_Q,accept_status,browser_codename,browser_name,browser_version,checkbox_status,correct_response,date_startdate,date_startdateUTC,date_starttime,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,jatosStudyResultId,jatosVersion,queryParams_batchId,queryParams_jatosWorkerId,response,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,system_os
<h2>背景</h2> 在日常生活中，你是否曾經有過要找某樣東西卻怎麼樣也找不到的經驗呢？通常我們都會認為顯眼的物體在雜亂的環境中較容易被找到，相似的物體較難以被搜尋。<h2>為什麼進行這項研究</h2>生物界中也有諸多類似原則的例子，像是動物們為了躲避天敵，會透過偽裝的方式躲藏於環境中。而過去許多關於視覺注意力的研究亦指出，顯眼的物體確實較容易攫取注意力。<h2>研究人員做了什麼，發現了什麼？</h2>中國醫藥大學神經科學與認知科學研究所李金鈴教授及其學生呂怡慧之研究發現，當個體在搜尋物體時，是否能夠偵測到目標物最重要的關鍵，並非是因為目標物相較於其他干擾物具有顯著性，或是目標物與其他干擾物具有相似性，而是目標物是否與其他干擾物產生連續性的知覺。以生物的偽裝機制為例，我們最常見的就是生物會透過顏色或擬態的方式使自身融入環境以躲避危險，儘管有些生物本身具有相當鮮豔的顏色，但只要可以利用身上的條紋或是肢體型態使自身與環境中的物體排列一致，將能夠製造出連續性的特性，使自己融入環境中而不容易被察覺。<h2>這些發現意味著什麼</h2><br>另外，街上商店招牌的形狀樣式是否具有連續性的特性，亦會影響人們在搜尋上的差異，當街上的商店招牌都採用相同大小形狀的樣式，儘管許多商家會透過用鮮艷的顏色來做區隔，仍會使人們較難以找到目標商店；反之，若各商家的招牌排列不一致，則較不會有被遮蔽的情況發生。因此，在生活的許多設計中，想要更快地被人們注意到，並非要著重在顏色或形狀與周遭不一樣，而是要避免與周遭的事物形成連續性的知覺所產生的遮蔽效果。,N,N,Post_survey,3,10,4,7,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,6,1080,1920,24,1080,24,1912,1072,1920,Win32
<h2>背景</h2> 在日常生活中，你是否曾經有過要找某樣東西卻怎麼樣也找不到的經驗呢？通常我們都會認為顯眼的物體在雜亂的環境中較容易被找到，相似的物體較難以被搜尋。<h2>為什麼進行這項研究</h2>生物界中也有諸多類似原則的例子，像是動物們為了躲避天敵，會透過偽裝的方式躲藏於環境中。而過去許多關於視覺注意力的研究亦指出，顯眼的物體確實較容易攫取注意力。<h2>研究人員做了什麼，發現了什麼？</h2>中國醫藥大學神經科學與認知科學研究所李金鈴教授及其學生呂怡慧之研究發現，當個體在搜尋物體時，是否能夠偵測到目標物最重要的關鍵，並非是因為目標物相較於其他干擾物具有顯著性，或是目標物與其他干擾物具有相似性，而是目標物是否與其他干擾物產生連續性的知覺。以生物的偽裝機制為例，我們最常見的就是生物會透過顏色或擬態的方式使自身融入環境以躲避危險，儘管有些生物本身具有相當鮮豔的顏色，但只要可以利用身上的條紋或是肢體型態使自身與環境中的物體排列一致，將能夠製造出連續性的特性，使自己融入環境中而不容易被察覺。<h2>這些發現意味著什麼</h2><br>另外，街上商店招牌的形狀樣式是否具有連續性的特性，亦會影響人們在搜尋上的差異，當街上的商店招牌都採用相同大小形狀的樣式，儘管許多商家會透過用鮮艷的顏色來做區隔，仍會使人們較難以找到目標商店；反之，若各商家的招牌排列不一致，則較不會有被遮蔽的情況發生。因此，在生活的許多設計中，想要更快地被人們注意到，並非要著重在顏色或形狀與周遭不一樣，而是要避免與周遭的事物形成連續性的知覺所產生的遮蔽效果。,N,N,Post_survey,3,10,4,7,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,想,1080,1920,24,1080,24,1912,1072,1920,Win32
本研究從夫妻對偶互動觀點，探討夫妻間的幽默運用動機與運用型態，分析其對夫妻婚姻品質的影響。資料來源為大台北地區390對已婚夫妻，測量內容包括幽默動機、幽默型態、婚姻品質及其他人口控制變項，採取因素分析、潛在類型分析及階層線性模型等方法進行分析。主要結果顯示：（一）幽默運用之動機可分為利他動機、利關係動機及利己動機三因素；幽默型態則分為自我貶抑（以自己為玩笑題材）、挖苦嘲諷（以別人為玩笑題材）及詼諧戲謔（以文字為玩笑題材）三因素。利他與利關係的幽默動機、詼諧戲謔的幽默型態以及婚姻品質等方面，丈夫的分數均顯著高於妻子。（二）夫妻間幽默型態的運用類型可分為「夫詼諧自貶型」、「雙多元運用型」、「雙少用幽默型」及「妻嘲諷自貶型」，分別各占25%、25%、14%及35%。（三）利關係動機愈高的夫妻有愈高的充實感；而比起「妻嘲諷自貶型」夫妻，幽默運用類型為「夫詼諧自貶型」或「雙少用幽默型」的夫妻有較高的婚姻品質；此外，夫妻充實感因性別與幽默運用類型的交互作用，或幽默動機與運用類型的交互作用而不同。這些結果凸顯幽默在華人夫妻間的獨特意義與作用。        ,N,Y,Post_survey,3,12,4,7,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,6,1080,1920,24,1080,24,1912,1072,1920,Win32
本研究從夫妻對偶互動觀點，探討夫妻間的幽默運用動機與運用型態，分析其對夫妻婚姻品質的影響。資料來源為大台北地區390對已婚夫妻，測量內容包括幽默動機、幽默型態、婚姻品質及其他人口控制變項，採取因素分析、潛在類型分析及階層線性模型等方法進行分析。主要結果顯示：（一）幽默運用之動機可分為利他動機、利關係動機及利己動機三因素；幽默型態則分為自我貶抑（以自己為玩笑題材）、挖苦嘲諷（以別人為玩笑題材）及詼諧戲謔（以文字為玩笑題材）三因素。利他與利關係的幽默動機、詼諧戲謔的幽默型態以及婚姻品質等方面，丈夫的分數均顯著高於妻子。（二）夫妻間幽默型態的運用類型可分為「夫詼諧自貶型」、「雙多元運用型」、「雙少用幽默型」及「妻嘲諷自貶型」，分別各占25%、25%、14%及35%。（三）利關係動機愈高的夫妻有愈高的充實感；而比起「妻嘲諷自貶型」夫妻，幽默運用類型為「夫詼諧自貶型」或「雙少用幽默型」的夫妻有較高的婚姻品質；此外，夫妻充實感因性別與幽默運用類型的交互作用，或幽默動機與運用類型的交互作用而不同。這些結果凸顯幽默在華人夫妻間的獨特意義與作用。        ,N,Y,Post_survey,3,12,4,7,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,6,1080,1920,24,1080,24,1912,1072,1920,Win32
本研究從夫妻對偶互動觀點，探討夫妻間的幽默運用動機與運用型態，分析其對夫妻婚姻品質的影響。資料來源為大台北地區390對已婚夫妻，測量內容包括幽默動機、幽默型態、婚姻品質及其他人口控制變項，採取因素分析、潛在類型分析及階層線性模型等方法進行分析。主要結果顯示：（一）幽默運用之動機可分為利他動機、利關係動機及利己動機三因素；幽默型態則分為自我貶抑（以自己為玩笑題材）、挖苦嘲諷（以別人為玩笑題材）及詼諧戲謔（以文字為玩笑題材）三因素。利他與利關係的幽默動機、詼諧戲謔的幽默型態以及婚姻品質等方面，丈夫的分數均顯著高於妻子。（二）夫妻間幽默型態的運用類型可分為「夫詼諧自貶型」、「雙多元運用型」、「雙少用幽默型」及「妻嘲諷自貶型」，分別各占25%、25%、14%及35%。（三）利關係動機愈高的夫妻有愈高的充實感；而比起「妻嘲諷自貶型」夫妻，幽默運用類型為「夫詼諧自貶型」或「雙少用幽默型」的夫妻有較高的婚姻品質；此外，夫妻充實感因性別與幽默運用類型的交互作用，或幽默動機與運用類型的交互作用而不同。這些結果凸顯幽默在華人夫妻間的獨特意義與作用。        ,N,Y,Post_survey,3,12,4,7,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,6,1080,1920,24,1080,24,1912,1072,1920,Win32
本研究從夫妻對偶互動觀點，探討夫妻間的幽默運用動機與運用型態，分析其對夫妻婚姻品質的影響。資料來源為大台北地區390對已婚夫妻，測量內容包括幽默動機、幽默型態、婚姻品質及其他人口控制變項，採取因素分析、潛在類型分析及階層線性模型等方法進行分析。主要結果顯示：（一）幽默運用之動機可分為利他動機、利關係動機及利己動機三因素；幽默型態則分為自我貶抑（以自己為玩笑題材）、挖苦嘲諷（以別人為玩笑題材）及詼諧戲謔（以文字為玩笑題材）三因素。利他與利關係的幽默動機、詼諧戲謔的幽默型態以及婚姻品質等方面，丈夫的分數均顯著高於妻子。（二）夫妻間幽默型態的運用類型可分為「夫詼諧自貶型」、「雙多元運用型」、「雙少用幽默型」及「妻嘲諷自貶型」，分別各占25%、25%、14%及35%。（三）利關係動機愈高的夫妻有愈高的充實感；而比起「妻嘲諷自貶型」夫妻，幽默運用類型為「夫詼諧自貶型」或「雙少用幽默型」的夫妻有較高的婚姻品質；此外，夫妻充實感因性別與幽默運用類型的交互作用，或幽默動機與運用類型的交互作用而不同。這些結果凸顯幽默在華人夫妻間的獨特意義與作用。        ,N,Y,Post_survey,3,12,4,7,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,6,1080,1920,24,1080,24,1912,1072,1920,Win32
本研究從夫妻對偶互動觀點，探討夫妻間的幽默運用動機與運用型態，分析其對夫妻婚姻品質的影響。資料來源為大台北地區390對已婚夫妻，測量內容包括幽默動機、幽默型態、婚姻品質及其他人口控制變項，採取因素分析、潛在類型分析及階層線性模型等方法進行分析。主要結果顯示：（一）幽默運用之動機可分為利他動機、利關係動機及利己動機三因素；幽默型態則分為自我貶抑（以自己為玩笑題材）、挖苦嘲諷（以別人為玩笑題材）及詼諧戲謔（以文字為玩笑題材）三因素。利他與利關係的幽默動機、詼諧戲謔的幽默型態以及婚姻品質等方面，丈夫的分數均顯著高於妻子。（二）夫妻間幽默型態的運用類型可分為「夫詼諧自貶型」、「雙多元運用型」、「雙少用幽默型」及「妻嘲諷自貶型」，分別各占25%、25%、14%及35%。（三）利關係動機愈高的夫妻有愈高的充實感；而比起「妻嘲諷自貶型」夫妻，幽默運用類型為「夫詼諧自貶型」或「雙少用幽默型」的夫妻有較高的婚姻品質；此外，夫妻充實感因性別與幽默運用類型的交互作用，或幽默動機與運用類型的交互作用而不同。這些結果凸顯幽默在華人夫妻間的獨特意義與作用。        ,N,Y,Post_survey,3,12,4,7,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,6,1080,1920,24,1080,24,1912,1072,1920,Win32
本研究從夫妻對偶互動觀點，探討夫妻間的幽默運用動機與運用型態，分析其對夫妻婚姻品質的影響。資料來源為大台北地區390對已婚夫妻，測量內容包括幽默動機、幽默型態、婚姻品質及其他人口控制變項，採取因素分析、潛在類型分析及階層線性模型等方法進行分析。主要結果顯示：（一）幽默運用之動機可分為利他動機、利關係動機及利己動機三因素；幽默型態則分為自我貶抑（以自己為玩笑題材）、挖苦嘲諷（以別人為玩笑題材）及詼諧戲謔（以文字為玩笑題材）三因素。利他與利關係的幽默動機、詼諧戲謔的幽默型態以及婚姻品質等方面，丈夫的分數均顯著高於妻子。（二）夫妻間幽默型態的運用類型可分為「夫詼諧自貶型」、「雙多元運用型」、「雙少用幽默型」及「妻嘲諷自貶型」，分別各占25%、25%、14%及35%。（三）利關係動機愈高的夫妻有愈高的充實感；而比起「妻嘲諷自貶型」夫妻，幽默運用類型為「夫詼諧自貶型」或「雙少用幽默型」的夫妻有較高的婚姻品質；此外，夫妻充實感因性別與幽默運用類型的交互作用，或幽默動機與運用類型的交互作用而不同。這些結果凸顯幽默在華人夫妻間的獨特意義與作用。        ,N,Y,Post_survey,3,12,4,7,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,想,1080,1920,24,1080,24,1912,1072,1920,Win32
"演化賦予身為靈長類的人類成為臉孔辨認專家的先天條件與後天環境，即便是僅僅出生幾個月的新生兒，也顯示出對於臉孔的高度偏好與注意。你是否有過這樣的經驗?當我們在看外國電影時，會覺得外國人的臉孔都很相像難以區辨，容易對外國演員產生角色混淆；對於本國演員的臉孔則較不會產生混淆。此現象即是臉孔辨認上的本種族優勢(（own-race advantage，簡稱ORA），我們辨識及記憶本種族臉孔的能力優於他種族臉孔。人們對於種族訊息的敏感度從嬰兒期已見端倪，跨文化研究發現不論是白種人嬰兒或是漢民族的亞洲人嬰兒，在滿3 ~ 4 個月大時會偏好注視本種族臉孔（ Kelly et al., 2005; Kelly et al, 2007a）。 Peery與Bodenhausen在2008年所做的研究中發現，白人參與者傾向將50% 黑人與50% 白人混合的變形臉孔（morphing face）分類為黑人。此研究結果顯示出，我們除了有本種族臉孔優勢以外，在種族臉孔的歸類上也會有偏誤，當我們嘗試去辨識一個具有雙重血緣的個體時，會傾向於以單一種族去做分類。種族分類的議題不只引起西方學界的熱烈討論，近年國內學者也開始探討。陳君嫚等人(2019)的研究，以變形臉孔典範將實驗分為兩個部分，分別測試成人及學齡期兒童對不同比例亞洲人/ 白人混合臉孔的種族分類傾向。他們的研究結果發現，隨著目標臉孔中的亞洲人成分增加，不論是成人或兒童參與者將該臉孔分類為亞洲人的比率都會隨之提高，且可發現隨著參與者年齡增加，在歸類變形臉孔時就愈容易將之歸類為白人。有趣的是，研究結果顯示7 ~ 8 歲兒童組並未將中性的刺激(50%亞洲人，50%白人成分)歸類為白人，代表他們可能尚未發展出對種族混合臉孔的分類偏誤…..",Y,N,Post_survey,3,12,2,7,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,6,1080,1920,24,1080,24,1912,1072,1920,Win32
"演化賦予身為靈長類的人類成為臉孔辨認專家的先天條件與後天環境，即便是僅僅出生幾個月的新生兒，也顯示出對於臉孔的高度偏好與注意。你是否有過這樣的經驗?當我們在看外國電影時，會覺得外國人的臉孔都很相像難以區辨，容易對外國演員產生角色混淆；對於本國演員的臉孔則較不會產生混淆。此現象即是臉孔辨認上的本種族優勢(（own-race advantage，簡稱ORA），我們辨識及記憶本種族臉孔的能力優於他種族臉孔。人們對於種族訊息的敏感度從嬰兒期已見端倪，跨文化研究發現不論是白種人嬰兒或是漢民族的亞洲人嬰兒，在滿3 ~ 4 個月大時會偏好注視本種族臉孔（ Kelly et al., 2005; Kelly et al, 2007a）。 Peery與Bodenhausen在2008年所做的研究中發現，白人參與者傾向將50% 黑人與50% 白人混合的變形臉孔（morphing face）分類為黑人。此研究結果顯示出，我們除了有本種族臉孔優勢以外，在種族臉孔的歸類上也會有偏誤，當我們嘗試去辨識一個具有雙重血緣的個體時，會傾向於以單一種族去做分類。種族分類的議題不只引起西方學界的熱烈討論，近年國內學者也開始探討。陳君嫚等人(2019)的研究，以變形臉孔典範將實驗分為兩個部分，分別測試成人及學齡期兒童對不同比例亞洲人/ 白人混合臉孔的種族分類傾向。他們的研究結果發現，隨著目標臉孔中的亞洲人成分增加，不論是成人或兒童參與者將該臉孔分類為亞洲人的比率都會隨之提高，且可發現隨著參與者年齡增加，在歸類變形臉孔時就愈容易將之歸類為白人。有趣的是，研究結果顯示7 ~ 8 歲兒童組並未將中性的刺激(50%亞洲人，50%白人成分)歸類為白人，代表他們可能尚未發展出對種族混合臉孔的分類偏誤…..",Y,N,Post_survey,3,12,2,7,None,None,Mozilla,Netscape,5.0 (Windows),None,y,14-08-21,14-08-21,16:05:10,0,0,0,0,0,44149,3.6.1,2581,2097,6,1080,1920,24,1080,24,1912,1072,1920,Win32
